quarter,source_file,respondent_id,_id,ID,GU_code,GU_label,resi_y,resi_m,q1_code,q2_code,q3_code,q3_1_1_code,q3_1_1_label,q3_1_2_code,q3_1_2_label,q3_1_3_code,q3_1_3_label,q4_code,q4_label,q5_1_code,q5_2_code,q5_3_code,q5_4_code,q5_5_code,q6_code,q6_label,q7_code,q8_code,q8_label,q9_code,q9_label,q10_code,q10_label,q11_1_code,q11_1_label,q11_2_code,q11_2_label,q12_code,q12_label,q13_code,q13_label,q13_1_code,q13_1_label,q13_2,q14_code,q14_label,q15_code,q15_label,q16_code,q16_label,q17_code,q17_label,q18_code,q18_label,q19_code,q19_label,q20_code,q20_label,DM1_code,DM1_label,DM2,DM3_code,DM3_label,DM4_code,DM4_label,DM5,DM6_code,DM6_label,DM7_code,DM7_label,DM8,DM9_1_code,DM9_1_label,DM9_2_code,DM9_2_label,DM10_code,DM10_label,DM11_code,DM11_label,DM12_code,DM12_label,DM13_code,DM13_label,DM14_code,DM14_label,DM15_code,DM15_label,wg,ws,q5_3_label,q5_5_label,q7_label,q9_1_code,q9_1_label,q9_2_code,q9_2_label,q3_3_1,q3_3_2,q3_3_3,q3_3_4,q3_3_5,q3_3_6,q3_3_7,q3_3_8,q3_3_9,q3_3_10,q3_3_11,q3_3_12,q3_3_13,q3_3_14,q3_3_15,q3_3_16,q9_4,q9_5_code,q9_5_label,q3_label,q5_2_label,q5_4_label,q5_1_label,q1_label,q2_label,q21_op,q10_op,DM9_3_code,DM9_3_label,DM9_4_code,DM9_4_label,q14_op,DM12_op,q16_op,q15_op,q9_2_op,q3_3_16_op,q17_op,q6_op,q9_5_op
(공개용) 2024년 3분기 패널조사 데이터(가중치),(공개용) 2024년 3분기 패널조사 데이터(가중치).xlsx,1294,(공개용) 2024년 3분기 패널조사 데이터(가중치)-1294,1294,4,영통구,25.0,5.0,5.0,5.0,5.0,2.0,"시민과의 소통, 홍보를 잘 하는 것 같아서",3.0,수원특례시 현안에 대한 이해가 깊은 것 같아서,4.0,추진력 있고 강단 있게 일하는 것 같아서,2.0,"별로 기대하지 않았는데, 기대 이상으로 잘 한다",5.0,5.0,5.0,5.0,5.0,6.0,도시계획 및 정비,5.0,2.0,"별로 기대하지 않았는데, 기대 이상으로 잘 한다",2.0,여름 휴가를 다녀올 계획이다,,,3.0,"공원(만석공원, 서호공원 등) 및 수목원 방문(일월수목원, 영흥수목원)",2.0,"지역 축제 참여(수원화성문화제, 수원재즈페스티벌 등)",3.0,비슷할 것이다,2.0,비슷할 것이다,,,,1.0,제사 상차림비,2.0,대형마트,2.0,"집에서 방문객(가족, 친지 등) 응대",1.0,추석 성수품 물가 안정,2.0,조금 필요하다,2.0,약간 도움이 된다,1.0,도시·건축 분야,2,여자,54,2.0,기혼(배우자 있음),1.0,고졸이하,2.0,2.0,비맞벌이,1.0,있음,2.0,3.0,초등학교,4.0,중학교,1.0,일을 하였음,2.0,임시직 임금근로자,4.0,서비스 종사자,5.0,300만원 이상 ~400만원 미만,3.0,연립·다세대 주택,1.0,자기집,667.83,1.1726,,,,1.0,국내,2.0,가족,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,2.0,일상에서 벗어난 변화,,,,,,,주거 안정,,,,,,,,,,,,,,
(공개용) 2024년 3분기 패널조사 데이터(가중치),(공개용) 2024년 3분기 패널조사 데이터(가중치).xlsx,1295,(공개용) 2024년 3분기 패널조사 데이터(가중치)-1295,1295,2,권선구,20.0,3.0,4.0,3.0,4.0,,,,,,,3.0,"잘 할 것이라 기대했는데, 대체로 기대에 못 미친다",4.0,3.0,3.0,4.0,4.0,1.0,복지,4.0,3.0,"잘 할 것이라 기대했는데, 대체로 기대에 못 미친다",5.0,현재 미정이지만 다녀오지 못할 가능성이 높다,1.0,비용 부담 때문에,8.0,맛집탐방,11.0,"캠핑, 차박",5.0,많이 나빠질 것이다,3.0,줄어들 것이다,2.0,10-20만원,20.0,1.0,제사 상차림비,5.0,온라인 쇼핑몰,5.0,휴식,1.0,추석 성수품 물가 안정,3.0,보통이다,3.0,보통이다,5.0,사회복지 분야,1,남자,21,1.0,미혼,3.0,대학교(4년제 이상),4.0,3.0,비해당,2.0,없음,,,,,,1.0,일을 하였음,2.0,임시직 임금근로자,4.0,서비스 종사자,7.0,500만원 이상 ~600만원 미만,1.0,아파트,1.0,자기집,1950.17,3.4241,,보통이다,보통이다,,,,,,,,,,,,,,,,,,,,,,,,보통이다,,보통이다,보통이다,보통이다,,,,,,,,,,,,,,,,
(공개용) 2024년 3분기 패널조사 데이터(가중치),(공개용) 2024년 3분기 패널조사 데이터(가중치).xlsx,1296,(공개용) 2024년 3분기 패널조사 데이터(가중치)-1296,1296,4,영통구,48.0,0.0,5.0,5.0,6.0,2.0,"시민과의 소통, 홍보를 잘 하는 것 같아서",1.0,"새롭고 과감한 시도, 참신한 정책·사업들이 많아서",3.0,수원특례시 현안에 대한 이해가 깊은 것 같아서,1.0,"잘 할 것이라 기대했고, 기대한 만큼 대체로 잘 한다",5.0,6.0,6.0,5.0,6.0,3.0,산업 및 경제,5.0,2.0,"별로 기대하지 않았는데, 기대 이상으로 잘 한다",2.0,여름 휴가를 다녀올 계획이다,,,6.0,"미술관/박물관, 공연예술/ 공연 관람",1.0,수원 화성 및 화성행궁 방문,4.0,조금 나빠질 것이다,1.0,늘어날 것이다,2.0,10-20만원,,2.0,명절 선물비,2.0,대형마트,1.0,"고향(가족, 친지) 방문",1.0,추석 성수품 물가 안정,2.0,조금 필요하다,2.0,약간 도움이 된다,3.0,경제·세무 분야,2,여자,49,1.0,미혼,3.0,대학교(4년제 이상),4.0,3.0,비해당,2.0,없음,,,,,,3.0,일을 하지 않았음,,,11.0,주부,7.0,500만원 이상 ~600만원 미만,1.0,아파트,1.0,자기집,510.71,0.8967,,,,2.0,해외,2.0,가족,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,800.0,2.0,일상에서 벗어난 변화,,,,,,,,,,,,,,,,,,,,,
(공개용) 2024년 3분기 패널조사 데이터(가중치),(공개용) 2024년 3분기 패널조사 데이터(가중치).xlsx,1297,(공개용) 2024년 3분기 패널조사 데이터(가중치)-1297,1297,2,권선구,25.0,5.0,6.0,6.0,5.0,8.0,열심히 일하는 것 같아서,2.0,"시민과의 소통, 홍보를 잘 하는 것 같아서",1.0,"새롭고 과감한 시도, 참신한 정책·사업들이 많아서",2.0,"별로 기대하지 않았는데, 기대 이상으로 잘 한다",5.0,5.0,5.0,5.0,6.0,11.0,아동․여성․가족,5.0,2.0,"별로 기대하지 않았는데, 기대 이상으로 잘 한다",3.0,여름 휴가를 가지 않을 계획이다,7.0,돌봐야 할 가족이 있어서,1.0,수원 화성 및 화성행궁 방문,6.0,"미술관/박물관, 공연예술/ 공연 관람",3.0,비슷할 것이다,1.0,늘어날 것이다,2.0,10-20만원,50.0,2.0,명절 선물비,5.0,온라인 쇼핑몰,2.0,"집에서 방문객(가족, 친지 등) 응대",1.0,추석 성수품 물가 안정,2.0,조금 필요하다,1.0,매우 도움이 된다,5.0,사회복지 분야,1,남자,65,2.0,기혼(배우자 있음),4.0,대학원,2.0,1.0,맞벌이,1.0,있음,0.0,7.0,기타(비재학 등),,,1.0,일을 하였음,1.0,상용직 임금근로자,4.0,서비스 종사자,4.0,200만원 이상 ~300만원 미만,1.0,아파트,1.0,자기집,1824.15,3.2028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,물가안정,,,,,,,,,,,,,,
(공개용) 2024년 3분기 패널조사 데이터(가중치),(공개용) 2024년 3분기 패널조사 데이터(가중치).xlsx,1298,(공개용) 2024년 3분기 패널조사 데이터(가중치)-1298,1298,2,권선구,6.0,6.0,4.0,5.0,2.0,,,,,,,3.0,"잘 할 것이라 기대했는데, 대체로 기대에 못 미친다",5.0,3.0,5.0,2.0,4.0,1.0,복지,4.0,4.0,"별로 기대하지 않았고, 역시 잘 못한다",1.0,이미 다녀왔다,,,4.0,"호캉스, 에캉스 등 숙소에서 휴식",9.0,몰캉스(쇼핑몰+바캉스),5.0,많이 나빠질 것이다,1.0,늘어날 것이다,2.0,10-20만원,50.0,3.0,가족 및 친․인척 용돈,1.0,전통시장,1.0,"고향(가족, 친지) 방문",2.0,소비심리 회복,1.0,매우 필요하다,1.0,매우 도움이 된다,5.0,사회복지 분야,2,여자,44,2.0,기혼(배우자 있음),3.0,대학교(4년제 이상),5.0,1.0,맞벌이,1.0,있음,3.0,3.0,초등학교,4.0,중학교,1.0,일을 하였음,4.0,특수고용 종사자,4.0,서비스 종사자,6.0,400만원 이상 ~500만원 미만,1.0,아파트,3.0,보증금 있는 월세,281.02,0.4934,,보통이다,보통이다,1.0,국내,2.0,가족,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,50.0,2.0,일상에서 벗어난 변화,,,,,보통이다,,다자녀 가구에 대한 지원 확대,,,,,,,,,,,,,,
(공개용) 2024년 3분기 패널조사 데이터(가중치),(공개용) 2024년 3분기 패널조사 데이터(가중치).xlsx,1299,(공개용) 2024년 3분기 패널조사 데이터(가중치)-1299,1299,2,권선구,7.0,0.0,5.0,4.0,4.0,,,,,,,2.0,"별로 기대하지 않았는데, 기대 이상으로 잘 한다",4.0,5.0,5.0,5.0,4.0,11.0,아동․여성․가족,5.0,3.0,"잘 할 것이라 기대했는데, 대체로 기대에 못 미친다",5.0,현재 미정이지만 다녀오지 못할 가능성이 높다,1.0,비용 부담 때문에,9.0,몰캉스(쇼핑몰+바캉스),3.0,"공원(만석공원, 서호공원 등) 및 수목원 방문(일월수목원, 영흥수목원)",5.0,많이 나빠질 것이다,2.0,비슷할 것이다,,,,2.0,명절 선물비,2.0,대형마트,1.0,"고향(가족, 친지) 방문",1.0,추석 성수품 물가 안정,2.0,조금 필요하다,2.0,약간 도움이 된다,3.0,경제·세무 분야,2,여자,34,2.0,기혼(배우자 있음),3.0,대학교(4년제 이상),4.0,2.0,비맞벌이,1.0,있음,2.0,2.0,유아(3-7세),,,3.0,일을 하지 않았음,,,11.0,주부,5.0,300만원 이상 ~400만원 미만,2.0,단독주택(다가구 포함),1.0,자기집,142.72,0.2506,,보통이다,,,,,,,,,,,,,,,,,,,,,,,,,보통이다,,,보통이다,,보통이다,,,,,,,,,,,,,,,
(공개용) 2024년 3분기 패널조사 데이터(가중치),(공개용) 2024년 3분기 패널조사 데이터(가중치).xlsx,1300,(공개용) 2024년 3분기 패널조사 데이터(가중치)-1300,1300,2,권선구,7.0,2.0,5.0,5.0,4.0,,,,,,,2.0,"별로 기대하지 않았는데, 기대 이상으로 잘 한다",5.0,3.0,5.0,5.0,4.0,7.0,"문화, 체육, 관광",5.0,2.0,"별로 기대하지 않았는데, 기대 이상으로 잘 한다",3.0,여름 휴가를 가지 않을 계획이다,1.0,비용 부담 때문에,2.0,"지역 축제 참여(수원화성문화제, 수원재즈페스티벌 등)",6.0,"미술관/박물관, 공연예술/ 공연 관람",4.0,조금 나빠질 것이다,1.0,늘어날 것이다,2.0,10-20만원,10.0,3.0,가족 및 친․인척 용돈,2.0,대형마트,1.0,"고향(가족, 친지) 방문",1.0,추석 성수품 물가 안정,2.0,조금 필요하다,1.0,매우 도움이 된다,5.0,사회복지 분야,2,여자,23,1.0,미혼,3.0,대학교(4년제 이상),4.0,3.0,비해당,2.0,없음,,,,,,2.0,휴가 및 일시 휴직,,,10.0,학생,2.0,100만원 미만,1.0,아파트,1.0,자기집,440.24,0.773,,보통이다,,,,,,,,,,,,,,,,,,,,,,,,,보통이다,,,,,,,,,,,,,,,,,,,,
(공개용) 2024년 3분기 패널조사 데이터(가중치),(공개용) 2024년 3분기 패널조사 데이터(가중치).xlsx,1301,(공개용) 2024년 3분기 패널조사 데이터(가중치)-1301,1301,2,권선구,3.0,0.0,5.0,5.0,5.0,2.0,"시민과의 소통, 홍보를 잘 하는 것 같아서",4.0,추진력 있고 강단 있게 일하는 것 같아서,8.0,열심히 일하는 것 같아서,3.0,"잘 할 것이라 기대했는데, 대체로 기대에 못 미친다",4.0,5.0,5.0,4.0,4.0,7.0,"문화, 체육, 관광",4.0,3.0,"잘 할 것이라 기대했는데, 대체로 기대에 못 미친다",1.0,이미 다녀왔다,,,8.0,맛집탐방,1.0,수원 화성 및 화성행궁 방문,3.0,비슷할 것이다,1.0,늘어날 것이다,2.0,10-20만원,60.0,2.0,명절 선물비,2.0,대형마트,1.0,"고향(가족, 친지) 방문",1.0,추석 성수품 물가 안정,1.0,매우 필요하다,2.0,약간 도움이 된다,3.0,경제·세무 분야,2,여자,33,2.0,기혼(배우자 있음),3.0,대학교(4년제 이상),2.0,2.0,비맞벌이,1.0,있음,1.0,1.0,영아(0-2세),,,2.0,휴가 및 일시 휴직,,,3.0,사무 종사자,5.0,300만원 이상 ~400만원 미만,1.0,아파트,2.0,전세(월세없음),142.72,0.2506,,보통이다,보통이다,1.0,국내,2.0,가족,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,100.0,3.0,소중한 사람과 함께 보내는 시간,,,보통이다,보통이다,,,,,,,,,,,,,,,,,
(공개용) 2024년 3분기 패널조사 데이터(가중치),(공개용) 2024년 3분기 패널조사 데이터(가중치).xlsx,1302,(공개용) 2024년 3분기 패널조사 데이터(가중치)-1302,1302,2,권선구,4.0,2.0,5.0,5.0,5.0,1.0,"새롭고 과감한 시도, 참신한 정책·사업들이 많아서",6.0,평소 태도나 행동 등에서 신뢰감이 느껴져서,8.0,열심히 일하는 것 같아서,1.0,"잘 할 것이라 기대했고, 기대한 만큼 대체로 잘 한다",5.0,5.0,5.0,5.0,5.0,3.0,산업 및 경제,5.0,1.0,"잘 할 것이라 기대했고, 기대한 만큼 대체로 잘 한다",1.0,이미 다녀왔다,,,6.0,"미술관/박물관, 공연예술/ 공연 관람",11.0,"캠핑, 차박",2.0,조금 좋아질 것이다,2.0,비슷할 것이다,,,,2.0,명절 선물비,1.0,전통시장,1.0,"고향(가족, 친지) 방문",1.0,추석 성수품 물가 안정,3.0,보통이다,1.0,매우 도움이 된다,1.0,도시·건축 분야,2,여자,34,1.0,미혼,2.0,"대학교(2, 3년제)",1.0,3.0,비해당,2.0,없음,,,,,,1.0,일을 하였음,1.0,상용직 임금근로자,1.0,관리자,5.0,300만원 이상 ~400만원 미만,4.0,"주택 외 거주(오피스텔, 고시원, 상가, 공장 등)",6.0,"무상(관사, 사택 등)",142.72,0.2506,,,,1.0,국내,1.0,혼자,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1.0,휴식과 재충천,,,,,,,,,,,,,,,,,,,,,
(공개용) 2024년 3분기 패널조사 데이터(가중치),(공개용) 2024년 3분기 패널조사 데이터(가중치).xlsx,1303,(공개용) 2024년 3분기 패널조사 데이터(가중치)-1303,1303,3,팔달구,1.0,0.0,6.0,5.0,6.0,2.0,"시민과의 소통, 홍보를 잘 하는 것 같아서",1.0,"새롭고 과감한 시도, 참신한 정책·사업들이 많아서",5.0,"정부, 경기도, 타지자체와의 협력을 잘하는 것 같아서",2.0,"별로 기대하지 않았는데, 기대 이상으로 잘 한다",6.0,5.0,6.0,6.0,6.0,11.0,아동․여성․가족,5.0,2.0,"별로 기대하지 않았는데, 기대 이상으로 잘 한다",2.0,여름 휴가를 다녀올 계획이다,,,2.0,"지역 축제 참여(수원화성문화제, 수원재즈페스티벌 등)",3.0,"공원(만석공원, 서호공원 등) 및 수목원 방문(일월수목원, 영흥수목원)",3.0,비슷할 것이다,2.0,비슷할 것이다,,,,4.0,귀성․귀경 교통비,2.0,대형마트,2.0,"집에서 방문객(가족, 친지 등) 응대",1.0,추석 성수품 물가 안정,2.0,조금 필요하다,2.0,약간 도움이 된다,6.0,안전·교통 분야,2,여자,30,2.0,기혼(배우자 있음),1.0,고졸이하,4.0,1.0,맞벌이,1.0,있음,2.0,3.0,초등학교,4.0,중학교,1.0,일을 하였음,1.0,상용직 임금근로자,2.0,전문가 및 관련 종사자,7.0,500만원 이상 ~600만원 미만,2.0,단독주택(다가구 포함),2.0,전세(월세없음),226.59,0.39780000000000004,,,,1.0,국내,2.0,가족,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,50.0,3.0,소중한 사람과 함께 보내는 시간,,,,,,,,,,,,,,,,,,,,,
(공개용) 2024년 3분기 패널조사 데이터(가중치),(공개용) 2024년 3분기 패널조사 데이터(가중치).xlsx,1304,(공개용) 2024년 3분기 패널조사 데이터(가중치)-1304,1304,2,권선구,2.0,10.0,4.0,4.0,5.0,,,,,,,3.0,"잘 할 것이라 기대했는데, 대체로 기대에 못 미친다",4.0,4.0,4.0,4.0,4.0,1.0,복지,3.0,5.0,잘 모르겠다,1.0,이미 다녀왔다,,,1.0,수원 화성 및 화성행궁 방문,10.0,스포츠 경기 관람,4.0,조금 나빠질 것이다,3.0,줄어들 것이다,1.0,10만원 미만,0.0,4.0,귀성․귀경 교통비,1.0,전통시장,5.0,휴식,1.0,추석 성수품 물가 안정,3.0,보통이다,3.0,보통이다,5.0,사회복지 분야,2,여자,30,1.0,미혼,3.0,대학교(4년제 이상),2.0,3.0,비해당,2.0,없음,,,,,,3.0,일을 하지 않았음,,,12.0,무직,3.0,100만원 이상 ~200만원 미만,3.0,연립·다세대 주택,3.0,보증금 있는 월세,142.72,0.2506,보통이다,보통이다,,1.0,국내,3.0,친구,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,3.0,소중한 사람과 함께 보내는 시간,,보통이다,보통이다,보통이다,보통이다,보통이다,,,,,,,,,,,,,,,
(공개용) 2024년 3분기 패널조사 데이터(가중치),(공개용) 2024년 3분기 패널조사 데이터(가중치).xlsx,1305,(공개용) 2024년 3분기 패널조사 데이터(가중치)-1305,1305,4,영통구,16.0,0.0,6.0,6.0,4.0,,,,,,,4.0,"별로 기대하지 않았고, 역시 잘 못한다",3.0,4.0,3.0,4.0,4.0,3.0,산업 및 경제,2.0,4.0,"별로 기대하지 않았고, 역시 잘 못한다",2.0,여름 휴가를 다녀올 계획이다,,,6.0,"미술관/박물관, 공연예술/ 공연 관람",10.0,스포츠 경기 관람,4.0,조금 나빠질 것이다,2.0,비슷할 것이다,,,,3.0,가족 및 친․인척 용돈,2.0,대형마트,1.0,"고향(가족, 친지) 방문",1.0,추석 성수품 물가 안정,3.0,보통이다,3.0,보통이다,6.0,안전·교통 분야,2,여자,45,2.0,기혼(배우자 있음),3.0,대학교(4년제 이상),4.0,1.0,맞벌이,1.0,있음,2.0,3.0,초등학교,4.0,중학교,1.0,일을 하였음,1.0,상용직 임금근로자,3.0,사무 종사자,8.0,600만원 이상 ~700만원 미만,1.0,아파트,1.0,자기집,510.71,0.8967,,보통이다,,1.0,국내,2.0,가족,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,150.0,1.0,휴식과 재충천,보통이다,보통이다,보통이다,,,,,,,,,,,,,,,,,,
(공개용) 2024년 3분기 패널조사 데이터(가중치),(공개용) 2024년 3분기 패널조사 데이터(가중치).xlsx,1306,(공개용) 2024년 3분기 패널조사 데이터(가중치)-1306,1306,4,영통구,10.0,1.0,1.0,1.0,1.0,,,,,,,4.0,"별로 기대하지 않았고, 역시 잘 못한다",1.0,1.0,1.0,1.0,1.0,6.0,도시계획 및 정비,1.0,4.0,"별로 기대하지 않았고, 역시 잘 못한다",1.0,이미 다녀왔다,,,1.0,수원 화성 및 화성행궁 방문,9.0,몰캉스(쇼핑몰+바캉스),4.0,조금 나빠질 것이다,1.0,늘어날 것이다,2.0,10-20만원,30.0,1.0,제사 상차림비,4.0,농협․축협․수협,5.0,휴식,5.0,먹거리 안전 강화(원산지 점검 등),2.0,조금 필요하다,2.0,약간 도움이 된다,2.0,녹지·환경 분야,1,남자,29,1.0,미혼,3.0,대학교(4년제 이상),4.0,2.0,비맞벌이,2.0,없음,,,,,,1.0,일을 하였음,1.0,상용직 임금근로자,13.0,기타,9.0,700만원 이상,1.0,아파트,1.0,자기집,1340.25,2.3532,매우 낮게 평가한다,매우 낮게 평가한다,전혀 만족하지 못한다,1.0,국내,3.0,친구,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,2.0,일상에서 벗어난 변화,전혀 만족하지 못한다,매우 낮게 평가한다,매우 낮게 평가한다,매우 낮게 평가한다,전혀 모르고 있다,전혀 관심이 없다,,,,,,,,공무원,,,,,,,
(공개용) 2024년 3분기 패널조사 데이터(가중치),(공개용) 2024년 3분기 패널조사 데이터(가중치).xlsx,1307,(공개용) 2024년 3분기 패널조사 데이터(가중치)-1307,1307,2,권선구,10.0,8.0,5.0,6.0,5.0,,,,,,,1.0,"잘 할 것이라 기대했고, 기대한 만큼 대체로 잘 한다",5.0,5.0,5.0,5.0,5.0,8.0,안전,6.0,2.0,"별로 기대하지 않았는데, 기대 이상으로 잘 한다",1.0,이미 다녀왔다,,,4.0,"호캉스, 에캉스 등 숙소에서 휴식",8.0,맛집탐방,5.0,많이 나빠질 것이다,1.0,늘어날 것이다,3.0,20-30만원,100.0,2.0,명절 선물비,2.0,대형마트,1.0,"고향(가족, 친지) 방문",1.0,추석 성수품 물가 안정,1.0,매우 필요하다,1.0,매우 도움이 된다,3.0,경제·세무 분야,1,남자,43,2.0,기혼(배우자 있음),3.0,대학교(4년제 이상),4.0,1.0,맞벌이,1.0,있음,2.0,3.0,초등학교,,,1.0,일을 하였음,6.0,고용원이 없는 자영업자,4.0,서비스 종사자,5.0,300만원 이상 ~400만원 미만,1.0,아파트,1.0,자기집,499.88,0.8777,,,,1.0,국내,2.0,가족,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,3.0,소중한 사람과 함께 보내는 시간,,,,,,,대형마트 휴무제 폐지,,,,,,,,,,,,,,
(공개용) 2024년 3분기 패널조사 데이터(가중치),(공개용) 2024년 3분기 패널조사 데이터(가중치).xlsx,1308,(공개용) 2024년 3분기 패널조사 데이터(가중치)-1308,1308,2,권선구,7.0,1.0,3.0,5.0,2.0,,,,,,,3.0,"잘 할 것이라 기대했는데, 대체로 기대에 못 미친다",4.0,5.0,3.0,2.0,3.0,6.0,도시계획 및 정비,3.0,3.0,"잘 할 것이라 기대했는데, 대체로 기대에 못 미친다",2.0,여름 휴가를 다녀올 계획이다,,,1.0,수원 화성 및 화성행궁 방문,6.0,"미술관/박물관, 공연예술/ 공연 관람",5.0,많이 나빠질 것이다,2.0,비슷할 것이다,,,,3.0,가족 및 친․인척 용돈,4.0,농협․축협․수협,5.0,휴식,1.0,추석 성수품 물가 안정,1.0,매우 필요하다,1.0,매우 도움이 된다,2.0,녹지·환경 분야,1,남자,35,2.0,기혼(배우자 있음),3.0,대학교(4년제 이상),2.0,1.0,맞벌이,2.0,없음,,,,,,1.0,일을 하였음,1.0,상용직 임금근로자,3.0,사무 종사자,8.0,600만원 이상 ~700만원 미만,1.0,아파트,1.0,자기집,233.75,0.41040000000000004,,,,1.0,국내,2.0,가족,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,50.0,3.0,소중한 사람과 함께 보내는 시간,,,,보통이다,,,"수원역 환승센터 1층의 불법주차 및 흡연, 쓰레기 투기 개선",,,,,,,,,,,,,,
(공개용) 2024년 3분기 패널조사 데이터(가중치),(공개용) 2024년 3분기 패널조사 데이터(가중치).xlsx,1309,(공개용) 2024년 3분기 패널조사 데이터(가중치)-1309,1309,4,영통구,25.0,6.0,6.0,7.0,6.0,5.0,"정부, 경기도, 타지자체와의 협력을 잘하는 것 같아서",3.0,수원특례시 현안에 대한 이해가 깊은 것 같아서,7.0,무언가 계획을 갖고 일하는 느낌이어서,3.0,"잘 할 것이라 기대했는데, 대체로 기대에 못 미친다",4.0,1.0,4.0,4.0,4.0,9.0,환경 및 기후변화,5.0,4.0,"별로 기대하지 않았고, 역시 잘 못한다",1.0,이미 다녀왔다,,,2.0,"지역 축제 참여(수원화성문화제, 수원재즈페스티벌 등)",4.0,"호캉스, 에캉스 등 숙소에서 휴식",5.0,많이 나빠질 것이다,3.0,줄어들 것이다,1.0,10만원 미만,10.0,1.0,제사 상차림비,2.0,대형마트,5.0,휴식,1.0,추석 성수품 물가 안정,3.0,보통이다,3.0,보통이다,4.0,일반행정 분야,1,남자,30,1.0,미혼,3.0,대학교(4년제 이상),4.0,3.0,비해당,2.0,없음,,,,,,1.0,일을 하였음,1.0,상용직 임금근로자,3.0,사무 종사자,7.0,500만원 이상 ~600만원 미만,1.0,아파트,1.0,자기집,952.94,1.6732,보통이다,보통이다,,1.0,국내,2.0,가족,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,1.0,휴식과 재충천,,매우 낮게 평가한다,보통이다,보통이다,,매우 관심 있다,나무를 많이 심었으면 좋겠습니다 공공분야 채용비리 좀 없애고 계약직대신 정규직일자리나 많이 만들어요,,,,,,,,,,,,,,
