Variable Name,Variable Label,Value Code,Value Label
Q31m20,문31. 2023년 방문한 여가공간(중복 응답),47,"47. 주제공원(역사공원, 수변공원, 체육공원 등)"
Q31m20,문31. 2023년 방문한 여가공간(중복 응답),48,48. 산림욕장
Q31m20,문31. 2023년 방문한 여가공간(중복 응답),49,49. 식물원
Q31m20,문31. 2023년 방문한 여가공간(중복 응답),50,50. 캠핑장
Q31m20,문31. 2023년 방문한 여가공간(중복 응답),51,51. 산(자연공원 포함)
Q31m20,문31. 2023년 방문한 여가공간(중복 응답),52,"52. 차 없는 거리(나혜석 거리, 수원역 로데오거리)"
Q31m20,문31. 2023년 방문한 여가공간(중복 응답),53,"53. 수원화성(행궁, 행리단길, 화성성곽)"
Q31m20,문31. 2023년 방문한 여가공간(중복 응답),54,"54. 근대거리(향교로, 구 경기도청 일원)"
Q31m20,문31. 2023년 방문한 여가공간(중복 응답),55,"55. 구 농촌진흥청 서울대학교 농생대(서호일원, 상상캠퍼스)"
Q31m20,문31. 2023년 방문한 여가공간(중복 응답),56,56. 재래시장
Q31m20,문31. 2023년 방문한 여가공간(중복 응답),57,57. 아파트 내(집주변) 공터
Q31m20,문31. 2023년 방문한 여가공간(중복 응답),58,58. 위에서 분류되지 않은 기타 실외공간
Q31m21,문31. 2023년 방문한 여가공간(중복 응답),1,01. 문예회관
Q31m21,문31. 2023년 방문한 여가공간(중복 응답),2,02. 지방문화원
Q31m21,문31. 2023년 방문한 여가공간(중복 응답),3,03. 문화의집
Q31m21,문31. 2023년 방문한 여가공간(중복 응답),4,04. 생활문화센터
Q31m21,문31. 2023년 방문한 여가공간(중복 응답),5,05. 사설문화센터
Q31m21,문31. 2023년 방문한 여가공간(중복 응답),6,06. 미술관
Q31m21,문31. 2023년 방문한 여가공간(중복 응답),7,07. 박물관·전시관
Q31m21,문31. 2023년 방문한 여가공간(중복 응답),8,08. 기념관
Q31m21,문31. 2023년 방문한 여가공간(중복 응답),9,09. 공연장
Q31m21,문31. 2023년 방문한 여가공간(중복 응답),10,10. 영화관
Q31m21,문31. 2023년 방문한 여가공간(중복 응답),11,11. 도서관·대형서점
Q31m21,문31. 2023년 방문한 여가공간(중복 응답),12,12. 행정복지센터
Q31m21,문31. 2023년 방문한 여가공간(중복 응답),13,13. 여성회관
Q31m21,문31. 2023년 방문한 여가공간(중복 응답),14,14. 사회복지관
Q31m21,문31. 2023년 방문한 여가공간(중복 응답),15,15. 노인복지관
Q31m21,문31. 2023년 방문한 여가공간(중복 응답),16,16. 평생학습관
Q31m21,문31. 2023년 방문한 여가공간(중복 응답),17,17. 학교시설
Q31m21,문31. 2023년 방문한 여가공간(중복 응답),18,18. 학원(어학，기술，자격증 취득 등)
Q31m21,문31. 2023년 방문한 여가공간(중복 응답),19,19. 노래방
Q31m21,문31. 2023년 방문한 여가공간(중복 응답),20,20. PC방(복합멀티게임방)
Q31m21,문31. 2023년 방문한 여가공간(중복 응답),21,21. 만화방
Q31m21,문31. 2023년 방문한 여가공간(중복 응답),22,"22. 오락장(아케이드게임방, 보드게임방 등)"
Q31m21,문31. 2023년 방문한 여가공간(중복 응답),23,23. 클럽(댄스포함)
Q31m21,문31. 2023년 방문한 여가공간(중복 응답),24,"24. 목욕시설(목욕탕, 찜질방, 사우나, 온천 등)"
Q31m21,문31. 2023년 방문한 여가공간(중복 응답),25,"25. 미용관리실(피부관리, 네일아트, 마사지, 헤어숍 등)"
Q31m21,문31. 2023년 방문한 여가공간(중복 응답),26,26. 수족관(아쿠아리움)
Q31m21,문31. 2023년 방문한 여가공간(중복 응답),27,27. 쇼핑몰(백화점 등)
Q31m21,문31. 2023년 방문한 여가공간(중복 응답),28,"28. 카페(커피숍, 방탈출, VR카페, 이색테마카페 등)"
Q31m21,문31. 2023년 방문한 여가공간(중복 응답),29,29. 대형마트
Q31m21,문31. 2023년 방문한 여가공간(중복 응답),30,"30. 식당(패밀리레스토랑, 주점 등)"
Q31m21,문31. 2023년 방문한 여가공간(중복 응답),31,31. 국민체육센터(주민체육센터 등)
Q31m21,문31. 2023년 방문한 여가공간(중복 응답),32,32. 청소년수련관
Q31m21,문31. 2023년 방문한 여가공간(중복 응답),33,33. 복합체육관
Q31m21,문31. 2023년 방문한 여가공간(중복 응답),34,34. 헬스클럽
Q31m21,문31. 2023년 방문한 여가공간(중복 응답),35,35. 골프연습장(스크린골프장)
Q31m21,문31. 2023년 방문한 여가공간(중복 응답),36,36. 수영장
Q31m21,문31. 2023년 방문한 여가공간(중복 응답),37,"37. 당구장, 탁구장, 볼링장"
Q31m21,문31. 2023년 방문한 여가공간(중복 응답),38,38. 빙상경기장(아이스링크)
Q31m21,문31. 2023년 방문한 여가공간(중복 응답),39,39. 기타 실내 체육시설
Q31m21,문31. 2023년 방문한 여가공간(중복 응답),40,"40. 종교시설(교회, 절, 성당 등)"
Q31m21,문31. 2023년 방문한 여가공간(중복 응답),41,41. 위에서 분류되지 않은 기타 실내시설
Q31m21,문31. 2023년 방문한 여가공간(중복 응답),42,"42. 운동경기장（축구, 농구，야구 등）"
Q31m21,문31. 2023년 방문한 여가공간(중복 응답),43,43. 학교운동장
Q31m21,문31. 2023년 방문한 여가공간(중복 응답),44,44. 골프장
Q31m21,문31. 2023년 방문한 여가공간(중복 응답),45,45. 기타 실외 체육시설
Q31m21,문31. 2023년 방문한 여가공간(중복 응답),46,46. 생활권공원(근린공원，소공원，어린이공원 등)
Q31m21,문31. 2023년 방문한 여가공간(중복 응답),47,"47. 주제공원(역사공원, 수변공원, 체육공원 등)"
Q31m21,문31. 2023년 방문한 여가공간(중복 응답),48,48. 산림욕장
Q31m21,문31. 2023년 방문한 여가공간(중복 응답),49,49. 식물원
Q31m21,문31. 2023년 방문한 여가공간(중복 응답),50,50. 캠핑장
Q31m21,문31. 2023년 방문한 여가공간(중복 응답),51,51. 산(자연공원 포함)
Q31m21,문31. 2023년 방문한 여가공간(중복 응답),52,"52. 차 없는 거리(나혜석 거리, 수원역 로데오거리)"
Q31m21,문31. 2023년 방문한 여가공간(중복 응답),53,"53. 수원화성(행궁, 행리단길, 화성성곽)"
Q31m21,문31. 2023년 방문한 여가공간(중복 응답),54,"54. 근대거리(향교로, 구 경기도청 일원)"
Q31m21,문31. 2023년 방문한 여가공간(중복 응답),55,"55. 구 농촌진흥청 서울대학교 농생대(서호일원, 상상캠퍼스)"
Q31m21,문31. 2023년 방문한 여가공간(중복 응답),56,56. 재래시장
Q31m21,문31. 2023년 방문한 여가공간(중복 응답),57,57. 아파트 내(집주변) 공터
Q31m21,문31. 2023년 방문한 여가공간(중복 응답),58,58. 위에서 분류되지 않은 기타 실외공간
Q31m22,문31. 2023년 방문한 여가공간(중복 응답),1,01. 문예회관
Q31m22,문31. 2023년 방문한 여가공간(중복 응답),2,02. 지방문화원
Q31m22,문31. 2023년 방문한 여가공간(중복 응답),3,03. 문화의집
Q31m22,문31. 2023년 방문한 여가공간(중복 응답),4,04. 생활문화센터
Q31m22,문31. 2023년 방문한 여가공간(중복 응답),5,05. 사설문화센터
Q31m22,문31. 2023년 방문한 여가공간(중복 응답),6,06. 미술관
Q31m22,문31. 2023년 방문한 여가공간(중복 응답),7,07. 박물관·전시관
Q31m22,문31. 2023년 방문한 여가공간(중복 응답),8,08. 기념관
Q31m22,문31. 2023년 방문한 여가공간(중복 응답),9,09. 공연장
Q31m22,문31. 2023년 방문한 여가공간(중복 응답),10,10. 영화관
Q31m22,문31. 2023년 방문한 여가공간(중복 응답),11,11. 도서관·대형서점
Q31m22,문31. 2023년 방문한 여가공간(중복 응답),12,12. 행정복지센터
Q31m22,문31. 2023년 방문한 여가공간(중복 응답),13,13. 여성회관
Q31m22,문31. 2023년 방문한 여가공간(중복 응답),14,14. 사회복지관
Q31m22,문31. 2023년 방문한 여가공간(중복 응답),15,15. 노인복지관
Q31m22,문31. 2023년 방문한 여가공간(중복 응답),16,16. 평생학습관
Q31m22,문31. 2023년 방문한 여가공간(중복 응답),17,17. 학교시설
Q31m22,문31. 2023년 방문한 여가공간(중복 응답),18,18. 학원(어학，기술，자격증 취득 등)
Q31m22,문31. 2023년 방문한 여가공간(중복 응답),19,19. 노래방
Q31m22,문31. 2023년 방문한 여가공간(중복 응답),20,20. PC방(복합멀티게임방)
Q31m22,문31. 2023년 방문한 여가공간(중복 응답),21,21. 만화방
Q31m22,문31. 2023년 방문한 여가공간(중복 응답),22,"22. 오락장(아케이드게임방, 보드게임방 등)"
Q31m22,문31. 2023년 방문한 여가공간(중복 응답),23,23. 클럽(댄스포함)
Q31m22,문31. 2023년 방문한 여가공간(중복 응답),24,"24. 목욕시설(목욕탕, 찜질방, 사우나, 온천 등)"
Q31m22,문31. 2023년 방문한 여가공간(중복 응답),25,"25. 미용관리실(피부관리, 네일아트, 마사지, 헤어숍 등)"
Q31m22,문31. 2023년 방문한 여가공간(중복 응답),26,26. 수족관(아쿠아리움)
Q31m22,문31. 2023년 방문한 여가공간(중복 응답),27,27. 쇼핑몰(백화점 등)
Q31m22,문31. 2023년 방문한 여가공간(중복 응답),28,"28. 카페(커피숍, 방탈출, VR카페, 이색테마카페 등)"
Q31m22,문31. 2023년 방문한 여가공간(중복 응답),29,29. 대형마트
Q31m22,문31. 2023년 방문한 여가공간(중복 응답),30,"30. 식당(패밀리레스토랑, 주점 등)"
Q31m22,문31. 2023년 방문한 여가공간(중복 응답),31,31. 국민체육센터(주민체육센터 등)
Q31m22,문31. 2023년 방문한 여가공간(중복 응답),32,32. 청소년수련관
Q31m22,문31. 2023년 방문한 여가공간(중복 응답),33,33. 복합체육관
Q31m22,문31. 2023년 방문한 여가공간(중복 응답),34,34. 헬스클럽
Q31m22,문31. 2023년 방문한 여가공간(중복 응답),35,35. 골프연습장(스크린골프장)
Q31m22,문31. 2023년 방문한 여가공간(중복 응답),36,36. 수영장
Q31m22,문31. 2023년 방문한 여가공간(중복 응답),37,"37. 당구장, 탁구장, 볼링장"
Q31m22,문31. 2023년 방문한 여가공간(중복 응답),38,38. 빙상경기장(아이스링크)
Q31m22,문31. 2023년 방문한 여가공간(중복 응답),39,39. 기타 실내 체육시설
Q31m22,문31. 2023년 방문한 여가공간(중복 응답),40,"40. 종교시설(교회, 절, 성당 등)"
Q31m22,문31. 2023년 방문한 여가공간(중복 응답),41,41. 위에서 분류되지 않은 기타 실내시설
Q31m22,문31. 2023년 방문한 여가공간(중복 응답),42,"42. 운동경기장（축구, 농구，야구 등）"
Q31m22,문31. 2023년 방문한 여가공간(중복 응답),43,43. 학교운동장
Q31m22,문31. 2023년 방문한 여가공간(중복 응답),44,44. 골프장
Q31m22,문31. 2023년 방문한 여가공간(중복 응답),45,45. 기타 실외 체육시설
Q31m22,문31. 2023년 방문한 여가공간(중복 응답),46,46. 생활권공원(근린공원，소공원，어린이공원 등)
Q31m22,문31. 2023년 방문한 여가공간(중복 응답),47,"47. 주제공원(역사공원, 수변공원, 체육공원 등)"
Q31m22,문31. 2023년 방문한 여가공간(중복 응답),48,48. 산림욕장
Q31m22,문31. 2023년 방문한 여가공간(중복 응답),49,49. 식물원
Q31m22,문31. 2023년 방문한 여가공간(중복 응답),50,50. 캠핑장
Q31m22,문31. 2023년 방문한 여가공간(중복 응답),51,51. 산(자연공원 포함)
Q31m22,문31. 2023년 방문한 여가공간(중복 응답),52,"52. 차 없는 거리(나혜석 거리, 수원역 로데오거리)"
Q31m22,문31. 2023년 방문한 여가공간(중복 응답),53,"53. 수원화성(행궁, 행리단길, 화성성곽)"
Q31m22,문31. 2023년 방문한 여가공간(중복 응답),54,"54. 근대거리(향교로, 구 경기도청 일원)"
Q31m22,문31. 2023년 방문한 여가공간(중복 응답),55,"55. 구 농촌진흥청 서울대학교 농생대(서호일원, 상상캠퍼스)"
Q31m22,문31. 2023년 방문한 여가공간(중복 응답),56,56. 재래시장
Q31m22,문31. 2023년 방문한 여가공간(중복 응답),57,57. 아파트 내(집주변) 공터
Q31m22,문31. 2023년 방문한 여가공간(중복 응답),58,58. 위에서 분류되지 않은 기타 실외공간
Q31m23,문31. 2023년 방문한 여가공간(중복 응답),1,01. 문예회관
Q31m23,문31. 2023년 방문한 여가공간(중복 응답),2,02. 지방문화원
Q31m23,문31. 2023년 방문한 여가공간(중복 응답),3,03. 문화의집
Q31m23,문31. 2023년 방문한 여가공간(중복 응답),4,04. 생활문화센터
Q31m23,문31. 2023년 방문한 여가공간(중복 응답),5,05. 사설문화센터
Q31m23,문31. 2023년 방문한 여가공간(중복 응답),6,06. 미술관
Q31m23,문31. 2023년 방문한 여가공간(중복 응답),7,07. 박물관·전시관
Q31m23,문31. 2023년 방문한 여가공간(중복 응답),8,08. 기념관
Q31m23,문31. 2023년 방문한 여가공간(중복 응답),9,09. 공연장
Q31m23,문31. 2023년 방문한 여가공간(중복 응답),10,10. 영화관
Q31m23,문31. 2023년 방문한 여가공간(중복 응답),11,11. 도서관·대형서점
Q31m23,문31. 2023년 방문한 여가공간(중복 응답),12,12. 행정복지센터
Q31m23,문31. 2023년 방문한 여가공간(중복 응답),13,13. 여성회관
Q31m23,문31. 2023년 방문한 여가공간(중복 응답),14,14. 사회복지관
Q31m23,문31. 2023년 방문한 여가공간(중복 응답),15,15. 노인복지관
Q31m23,문31. 2023년 방문한 여가공간(중복 응답),16,16. 평생학습관
Q31m23,문31. 2023년 방문한 여가공간(중복 응답),17,17. 학교시설
Q31m23,문31. 2023년 방문한 여가공간(중복 응답),18,18. 학원(어학，기술，자격증 취득 등)
Q31m23,문31. 2023년 방문한 여가공간(중복 응답),19,19. 노래방
Q31m23,문31. 2023년 방문한 여가공간(중복 응답),20,20. PC방(복합멀티게임방)
Q31m23,문31. 2023년 방문한 여가공간(중복 응답),21,21. 만화방
Q31m23,문31. 2023년 방문한 여가공간(중복 응답),22,"22. 오락장(아케이드게임방, 보드게임방 등)"
Q31m23,문31. 2023년 방문한 여가공간(중복 응답),23,23. 클럽(댄스포함)
Q31m23,문31. 2023년 방문한 여가공간(중복 응답),24,"24. 목욕시설(목욕탕, 찜질방, 사우나, 온천 등)"
Q31m23,문31. 2023년 방문한 여가공간(중복 응답),25,"25. 미용관리실(피부관리, 네일아트, 마사지, 헤어숍 등)"
Q31m23,문31. 2023년 방문한 여가공간(중복 응답),26,26. 수족관(아쿠아리움)
Q31m23,문31. 2023년 방문한 여가공간(중복 응답),27,27. 쇼핑몰(백화점 등)
Q31m23,문31. 2023년 방문한 여가공간(중복 응답),28,"28. 카페(커피숍, 방탈출, VR카페, 이색테마카페 등)"
Q31m23,문31. 2023년 방문한 여가공간(중복 응답),29,29. 대형마트
Q31m23,문31. 2023년 방문한 여가공간(중복 응답),30,"30. 식당(패밀리레스토랑, 주점 등)"
Q31m23,문31. 2023년 방문한 여가공간(중복 응답),31,31. 국민체육센터(주민체육센터 등)
Q31m23,문31. 2023년 방문한 여가공간(중복 응답),32,32. 청소년수련관
Q31m23,문31. 2023년 방문한 여가공간(중복 응답),33,33. 복합체육관
Q31m23,문31. 2023년 방문한 여가공간(중복 응답),34,34. 헬스클럽
Q31m23,문31. 2023년 방문한 여가공간(중복 응답),35,35. 골프연습장(스크린골프장)
Q31m23,문31. 2023년 방문한 여가공간(중복 응답),36,36. 수영장
Q31m23,문31. 2023년 방문한 여가공간(중복 응답),37,"37. 당구장, 탁구장, 볼링장"
Q31m23,문31. 2023년 방문한 여가공간(중복 응답),38,38. 빙상경기장(아이스링크)
Q31m23,문31. 2023년 방문한 여가공간(중복 응답),39,39. 기타 실내 체육시설
Q31m23,문31. 2023년 방문한 여가공간(중복 응답),40,"40. 종교시설(교회, 절, 성당 등)"
Q31m23,문31. 2023년 방문한 여가공간(중복 응답),41,41. 위에서 분류되지 않은 기타 실내시설
Q31m23,문31. 2023년 방문한 여가공간(중복 응답),42,"42. 운동경기장（축구, 농구，야구 등）"
Q31m23,문31. 2023년 방문한 여가공간(중복 응답),43,43. 학교운동장
